dvit,genoPC1,genoPC2,genoPC3,genoPC4,species,country_sean,east_west,cultivar,vinif_type,dvit,length,x1_mean,y1_mean,x2_mean,y2_mean,x3_mean,y3_mean,x4_mean,y4_mean,x5_mean,y5_mean,x6_mean,y6_mean,x7_mean,y7_mean,x8_mean,y8_mean,x9_mean,y9_mean,x10_mean,y10_mean,oPC1_mean,oPC2_mean,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd
DVIT_2684,0.0452,-0.0206,0.06,0.0117,vinifera,Uzbekistan,east,Ranny Vira,table,DVIT 2684,8,28.17362,-206.3031268,-96.60853038,741.349993,-153.3668246,-10.89096413,135.4473343,33.06398688,-611.4611584,224.8014364,510.7800748,393.457715,-198.1040295,-271.2783164,254.4182388,-189.8348469,-445.9036741,-451.5169504,576.6249505,-262.848928,304.7893712,49.74076028,18.92694928,31.55100664,85.00524073,81.22068757,36.35817482,36.44746573,26.86893329,32.63916017,65.58657071,55.08332502,61.62101079,59.91695365,33.67475782,32.27585654,36.39762207,18.31564789,34.6077349,47.16255046,51.51061905,43.01949709,22.0535332,10.13870263,2.36586866,3.94387583,10.62565509,10.15258595,4.544771852,4.555933216,3.358616662,4.079895021,8.198321339,6.885415627,7.702626349,7.489619207,4.209344728,4.034482068,4.549702759,2.289455986,4.325966863,5.895318807,6.438827381,5.377437136,2.75669165,1.267337829
DVIT_321,0.0227,0.0322,0.002,-0.0197,vinifera,Russia,east,Precoce Dastrachan,table,DVIT 321,8,52.54501275,-294.263373,-83.91040638,634.6927044,-153.1339788,-18.56337638,149.4668839,14.70917613,-609.4481264,235.4232419,506.9520621,415.8950145,-223.2783988,-277.9814811,288.2642778,-191.991441,-569.1898666,-371.2347293,641.7325405,-146.6857386,261.7008188,-161.4848448,15.70184376,29.65893611,41.88836109,31.85172783,17.4625687,24.25994681,24.10389277,20.72538205,30.87157498,35.43697675,31.99512517,21.90442539,38.86404756,24.35159649,27.97991256,16.16329844,23.39972924,49.01103591,29.01724448,41.70956888,2.741805393,14.36202475,1.96273047,3.707367014,5.236045136,3.981465979,2.182821088,3.032493351,3.012986596,2.590672757,3.858946873,4.429622094,3.999390647,2.738053174,4.858005945,3.043949562,3.49748907,2.020412306,2.924966155,6.126379488,3.62715556,5.21369611,0.342725674,1.795253094
DVIT_330,0.0181,0.0255,0.004,-0.0056,vinifera,Russia,east,Noir Dautomne,table,DVIT 330,8,32.08356863,-210.8641968,-111.7872035,653.3692019,-126.1318465,-22.27920575,128.3174988,38.16931963,-630.8364951,215.7293595,551.1684073,398.7488129,-227.9188541,-247.1756264,267.3401483,-168.7793891,-505.5527011,-420.1919968,623.3174804,-236.7262768,297.8622465,-28.53854268,21.42736925,36.61613586,68.16899217,60.88144465,24.08014059,28.3326114,22.92500513,23.71429005,54.15316268,66.9802956,61.76601204,48.26436136,32.26738571,8.49333956,51.90361258,21.09133583,65.04081845,63.35061734,33.88215345,52.91729283,7.913901873,30.46752822,2.678421157,4.577016982,8.521124021,7.610180581,3.010017574,3.541576426,2.865625641,2.964286257,6.769145336,8.37253695,7.720751505,6.03304517,4.033423213,1.061667445,6.487951572,2.636416979,8.130102306,7.918827168,4.235269181,6.614661604,0.989237734,3.808441027
DVIT_2087,0.0151,-0.0048,-0.0105,-0.0229,vinifera,Yemen,east,Aswad,table,DVIT 2087,8,31.18233488,-270.1694849,-83.29967963,701.2922126,-186.1167654,7.709964625,144.9223741,28.20564325,-585.1792415,209.0679748,465.3324036,405.3736763,-292.3176954,-282.3185851,392.1901409,-179.3260475,-487.5657678,-391.0447976,600.851896,-228.7905589,180.4899626,-88.47160661,29.26498709,30.73980713,78.54481061,64.52317879,77.72010452,82.98699343,43.89485281,71.81702302,46.3715748,63.36580669,40.22173807,55.23021754,32.75662456,17.85061035,42.05573258,31.50416695,49.58337462,49.79834052,28.40493895,38.62213849,95.95972749,51.05171816,3.658123386,3.842475891,9.818101326,8.065397349,9.715013064,10.37337418,5.486856602,8.977127877,5.79644685,7.920725836,5.027717258,6.903777193,4.09457807,2.231326294,5.256966573,3.938020869,6.197921827,6.224792565,3.550617368,4.827767311,11.99496594,6.38146477
DVIT_1663,0.0196,-0.0782,-0.059,0.0198,vinifera,Turkey,east,Chaouch 4x,table,DVIT 1663,8,56.37728375,-279.63979,-98.6316425,608.1767063,-128.96541,-30.77444375,170.1331888,40.03081625,-578.690185,214.4038675,474.4584938,385.92675,-373.165525,-246.7020763,419.9710713,-126.8247113,-566.216525,-385.30679,624.7292538,-179.2903338,152.2963817,-207.4746503,22.9330029,33.85417831,69.38120922,19.1012942,28.22650124,36.93629377,25.01404029,48.55738684,65.32051544,61.83773441,61.20658386,41.57234714,47.37215902,30.25728228,42.87524547,19.59637091,36.24719289,49.14654528,47.89107458,56.68429609,18.90412427,66.3128137,2.866625363,4.231772288,8.672651152,2.387661775,3.528312654,4.617036722,3.126755037,6.069673356,8.16506443,7.729716801,7.650822982,5.196543392,5.921519878,3.782160284,5.359405684,2.449546364,4.530899111,6.14331816,5.986384322,7.085537011,2.363015533,8.289101712
DVIT_474,0.0305,-0.053,-0.0369,0.0084,vinifera,Israel,east,Netter,table,DVIT 474,8,52.17342808,-301.5427189,-104.0736848,704.9624394,-160.2929524,-35.81322073,144.6909741,-1.625728225,-578.301856,239.097856,482.0529538,403.3531152,-282.1824667,-282.086125,341.9995117,-182.8731316,-510.705815,-368.7159492,614.6399048,-174.7565393,242.9538634,-143.6689639,18.72891461,26.10232319,62.52944112,50.95347941,50.40364819,37.55248067,21.31666636,21.35039732,17.41792138,26.60518437,43.92420335,22.69274676,42.24081028,21.85439324,57.41560513,17.73044437,45.36566547,43.58975928,33.02011203,60.025947,36.53181964,14.79488256,2.341114326,3.262790399,7.81618014,6.369184926,6.300456024,4.694060083,2.664583295,2.668799665,2.177240172,3.325648047,5.490525419,2.836593345,5.280101285,2.731799154,7.176950641,2.216305546,5.670708184,5.448719909,4.127514004,7.503243375,4.566477455,1.849360319
DVIT_325,0.0259,0.0388,-0.0136,0.0132,vinifera,Russia,east,Taschli,table,DVIT 325,4,27.20400225,-126.3055693,-164.9248968,752.3519945,-158.2948125,68.28306575,152.7815093,127.4133718,-643.4732995,132.9960878,565.240378,316.5370008,-189.5012913,-223.981191,275.3882983,-164.90352,-358.2412565,-483.926172,493.821366,-398.4650708,227.8533194,278.3055265,19.05113336,32.49014936,90.95552271,12.2768303,39.87451924,33.9674202,17.9180195,22.35541327,26.89717449,53.80479734,51.32253399,95.23486344,26.86216836,19.91550936,19.99013212,20.56383805,16.76251827,67.82876825,26.17883876,14.09699989,0,0,2.38139167,4.061268671,11.36944034,1.534603788,4.984314905,4.245927524,2.239752437,2.794426659,3.362146811,6.725599668,6.415316749,11.90435793,3.357771044,2.489438669,2.498766515,2.570479756,2.095314784,8.478596032,3.272354845,1.762124987,0,0
DVIT_597,0.0399,0.0283,0.0354,0.0144,vinifera,Iraq,east,Salomani,table,DVIT 597,8,50.790273,-222.9128813,-82.79913438,700.6759258,-126.5283615,-39.72633075,133.5673338,4.50297875,-613.2500159,242.0755558,496.947841,397.7532499,-255.4956153,-276.9201373,310.2885183,-167.3679264,-510.0465001,-430.3036076,596.5256588,-207.7768293,292.7762341,-68.78822362,20.4981876,40.60980725,33.27196313,44.15574482,31.66619485,37.74180048,16.97855387,46.88645716,33.58514016,52.51907942,48.69253382,28.22146928,62.00681787,28.17858059,36.60393587,12.12708072,54.74605258,58.83198588,45.25443902,54.93406242,0.04792705,23.28338885,2.56227345,5.076225906,4.158995392,5.519468103,3.958274356,4.71772506,2.122319234,5.860807145,4.198142519,6.564884928,6.086566727,3.527683659,7.750852234,3.522322574,4.575491984,1.51588509,6.843256572,7.353998235,5.656804877,6.866757802,0.005990881,2.910423606
DVIT_541,0.0341,0.0032,0.0081,0.0089,vinifera,Turkey,east,Turkish Grape,table,DVIT 541,8,43.765419,-219.245028,-95.1450885,698.2827399,-126.2306446,-7.586800125,127.5000638,30.86871563,-634.9173979,218.597207,522.063854,373.4738531,-244.6859679,-256.8161908,295.2946025,-148.2112051,-492.0141578,-446.0657721,604.3693176,-243.297522,284.9794053,-15.81069119,20.87981174,28.42144115,49.13386094,43.63099367,21.72562531,24.57216228,23.04858948,25.69838928,48.79648403,42.98886852,58.89090677,66.65149257,29.00279378,26.70642091,28.88353532,19.01247903,57.07981314,65.94969639,56.19216897,50.67721281,2.229532514,81.5510433,2.609976467,3.552680144,6.141732618,5.453874209,2.715703164,3.071520285,2.881073685,3.21229866,6.099560504,5.373608565,7.361363346,8.331436571,3.625349222,3.338302613,3.610441914,2.376559879,7.134976642,8.243712049,7.024021122,6.334651601,0.278691564,10.19388041
DVIT_1982,0.0446,0.008,0.0093,-0.0057,vinifera,Israel,east,Dabouki,table,DVIT 1982,8,38.02744688,-240.6410868,-114.3721941,603.9067058,-247.3279736,60.10044225,211.3722211,132.029649,-588.3410058,165.391442,530.8683774,371.3665241,-323.5812849,-283.6014979,401.2376079,-182.0458669,-520.899639,-392.0421263,613.0164403,-234.4641893,33.89206209,-50.11935606,27.69070666,39.32672691,67.69518329,57.7956091,66.05005133,52.02658207,44.0507337,63.85222556,40.27847343,65.94539866,54.95070695,34.27666409,67.41907435,27.75628446,66.42618352,21.42987949,38.64791597,54.46325718,45.10283886,52.08100293,31.79155881,14.76851046,3.461338332,4.915840864,8.461897911,7.224451137,8.256256416,6.503322759,5.506341713,7.981528195,5.034809178,8.243174833,6.868838369,4.284583011,8.427384294,3.469535558,8.30327294,2.678734936,4.830989496,6.807907148,5.637854857,6.510125366,3.973944852,1.846063808
DVIT_314,0.0204,0.0294,-0.0376,4.00E-04,vinifera,Russia,east,Demir Kara,table,DVIT 314,8,48.08627513,-277.6244856,-136.5658156,672.0312999,-189.3349236,11.49610038,190.0380744,61.63733713,-585.812573,226.8710378,509.7202683,392.3728534,-302.543158,-290.1127346,367.8982126,-190.3728809,-506.8986176,-392.0213966,605.4122586,-214.2771333,152.0701713,-86.39427885,12.56401457,31.26865533,40.83470715,35.5674624,55.0377756,54.04479042,34.70035836,61.61164787,30.14583169,43.64331605,53.98866106,46.24346988,51.84487441,21.50926054,34.24708773,14.04501569,28.7205557,31.76129118,21.36695428,41.97735065,17.89564444,43.93777367,1.570501821,3.908581917,5.104338394,4.4459328,6.87972195,6.755598802,4.337544795,7.701455984,3.768228961,5.455414506,6.748582632,5.780433735,6.480609302,2.688657567,4.280885966,1.755626962,3.590069463,3.970161397,2.670869285,5.247168831,2.236955555,5.492221709
DVIT_613,0.0498,-0.0034,0.0336,0.0188,vinifera,Russia,east,Chan Isium,table,DVIT 613,4,16.112195,-198.0594715,-83.90520775,673.542824,-178.6496553,19.26540775,147.7760185,70.33648725,-637.0416465,178.5110495,536.1757525,407.8957503,-249.9731558,-248.565099,319.5514343,-177.0854463,-468.010882,-442.0984478,597.9651475,-283.7430563,216.7712666,37.03285916,20.20063332,23.93021971,61.13302875,15.51977867,65.0051435,45.36310655,30.94100953,21.79910255,62.28510603,64.66551928,58.18501381,30.97222136,61.057029,26.62639604,37.62609097,32.27885843,41.44282031,96.44514375,69.24984032,61.63077939,0,0,2.525079165,2.991277464,7.641628594,1.939972333,8.125642937,5.670388319,3.867626191,2.724887818,7.785638253,8.08318991,7.273126726,3.87152767,7.632128625,3.328299505,4.703261371,4.034857304,5.180352538,12.05564297,8.65623004,7.703847424,0,0
DVIT_2605,0.057,-0.0085,0.0723,0.0306,vinifera,Pakistan,east,Khorestini,table,DVIT 2605,8,26.87337813,-219.3016098,-91.26406575,614.3549238,-256.813195,77.43946588,217.0915625,155.0081116,-623.7805981,177.4906074,554.0986324,366.8921345,-310.4671379,-308.6729846,375.2653341,-187.8328101,-468.8797849,-428.6193464,577.8758745,-246.7584934,30.6641281,35.08265936,24.06567913,22.91521336,59.78570743,27.24283456,50.61475781,53.69537795,30.94471011,63.10991236,22.14195684,44.95615359,61.1314572,47.3850651,39.9788743,47.91902509,49.42167056,25.52139127,78.79236217,41.76268043,62.72040674,56.60867327,43.44430399,51.44098819,3.008209891,2.86440167,7.473213428,3.40535432,6.326844726,6.711922244,3.868088764,7.888739045,2.767744605,5.619519198,7.64143215,5.923133137,4.997359287,5.989878137,6.17770882,3.190173909,9.849045271,5.220335053,7.840050842,7.076084159,5.430537998,6.430123524
DVIT_3096,0.0423,-0.0085,-0.0014,-0.0057,vinifera,Russia,east,Rish Baba,table,DVIT 3096,8,50.51603255,-288.0390532,-72.49218859,679.1131853,-168.5954855,1.2387215,168.3301433,80.9176937,-646.7391735,189.1927951,521.5295664,352.3304824,-288.3825329,-289.2652691,366.6649981,-160.9261423,-516.6574025,-385.4102622,585.8260413,-179.1521463,166.2115213,-74.09391639,19.32553396,30.4801063,49.26720579,45.55617975,44.15571912,53.18570445,33.63163004,59.01733095,35.64913446,50.93100301,79.3110797,26.93258245,38.41200184,31.20935291,27.52221007,23.98007215,48.47356615,40.58217506,47.87436724,45.92531621,48.87535055,53.22848253,2.415691745,3.810013287,6.158400724,5.694522469,5.51946489,6.648213057,4.203953755,7.377166369,4.456141808,6.366375376,9.913884963,3.366572807,4.80150023,3.901169113,3.440276259,2.997509018,6.059195769,5.072771883,5.984295905,5.740664526,6.109418818,6.653560317
DVIT_438,0.0657,-0.0145,0.1233,0.0455,vinifera,Afghanistan,east,Kishmish Spien,table,DVIT 438,4,43.359515,-244.6794475,-118.34892,623.64391,-249.7556025,72.706515,229.1462725,205.4886525,-542.2912225,178.6028925,486.95035,380.7575725,-360.575175,-321.0270675,388.21201,-192.0824625,-476.6471625,-409.0421775,599.9499375,-294.36841,-29.47267336,-12.18361197,3.189221205,8.022902091,69.27436546,96.80799226,53.2903613,105.8496791,7.960015516,72.16349186,45.84000711,23.99310212,72.8538008,10.75144066,38.94451954,44.78045879,54.67176095,5.015709354,13.76668152,44.0593105,83.35291573,6.700216066,0,0,0.398652651,1.002862761,8.659295683,12.10099903,6.661295163,13.23120989,0.99500194,9.020436483,5.730000888,2.999137765,9.106725101,1.343930083,4.868064942,5.597557349,6.833970118,0.626963669,1.72083519,5.507413813,10.41911447,0.837527008,0,0
DVIT_388,0.0443,0.014,0.0233,-0.0053,vinifera,Israel,east,Dabouki,table,DVIT 388,8,32.95423625,-175.6962525,-100.0973388,702.2116413,-229.2349938,59.023015,188.2040975,128.8557488,-629.4970688,169.7815288,549.9805763,352.332065,-273.0089525,-285.38585,341.797165,-183.37974,-443.328235,-472.56811,562.230515,-295.174045,122.3032585,116.7726949,11.88470066,27.15168735,26.32291548,33.66175014,37.47882872,29.8816582,36.64997373,44.25862403,34.2884064,37.48636684,39.41092369,31.91858864,48.02586975,28.09352249,42.75383846,16.83882181,30.20096362,32.15157867,32.34213294,33.17608209,43.34625702,16.17883423,1.485587583,3.393960919,3.290364435,4.207718768,4.68485359,3.735207275,4.581246716,5.532328004,4.286050799,4.685795855,4.926365461,3.989823581,6.003233719,3.511690311,5.344229808,2.104852727,3.775120453,4.018947333,4.042766618,4.147010261,5.418282127,2.022354279
DVIT_309,0.0281,0.0057,-0.0144,-0.0096,vinifera,Russia,east,Asma Sohwars,table,DVIT 309,8,38.70297125,-268.063265,-72.66407625,616.0946975,-230.2274513,84.17365125,215.297725,165.9550563,-617.698475,193.053995,491.7999925,377.3404888,-320.7042575,-307.5045175,396.6902263,-186.5015675,-486.3410375,-428.1600675,585.144385,-246.3884713,15.98341133,-24.46411827,19.19691065,24.75394596,84.95853151,37.05619869,70.7361232,51.22807764,40.88523445,74.92213416,43.11910843,50.22289783,65.66882599,36.43196503,53.25641465,22.82364709,45.72229934,22.76915732,33.73368466,54.16157129,11.94597446,43.22385745,34.78720765,25.05920449,2.399613831,3.094243245,10.61981644,4.632024836,8.8420154,6.403509705,5.110654306,9.365266771,5.389888553,6.277862229,8.208603249,4.553995629,6.657051831,2.852955886,5.715287417,2.846144665,4.216710582,6.770196411,1.493246807,5.402982181,4.348400956,3.132400561
DVIT_1081,0.0355,-0.0057,0.0041,4.00E-04,vinifera,India,east,Bhokri,table,DVIT 1081,8,32.9457905,-264.3661649,-96.18891475,666.8061785,-235.4180276,79.58613875,175.5646459,112.0431029,-575.4522754,185.9360701,493.2386636,390.201498,-325.7463208,-304.4593776,413.9563189,-188.1666583,-471.9098526,-415.9277935,589.0099734,-261.6529901,54.38105725,-28.95786267,17.23320601,42.65182793,39.6946514,48.16859791,35.14941887,59.12941899,42.25897644,57.60913656,31.281013,76.16837919,91.88158913,50.77643057,21.90050317,28.46173234,49.10098455,26.65597671,58.04880812,31.60291388,47.20221482,29.49844817,39.10489091,60.97436157,2.154150751,5.331478492,4.961831425,6.021074739,4.393677359,7.391177373,5.282372055,7.20114207,3.910126625,9.521047398,11.48519864,6.347053821,2.737562896,3.557716543,6.137623069,3.331997088,7.256101014,3.950364235,5.900276852,3.687306021,4.888111364,7.621795196
DVIT_2497,0.0301,0.0255,0.0324,0.0177,vinifera,Pakistan,east,Kabuli,table,DVIT 2497,8,57.90218375,-282.1937138,-86.31040375,606.5480675,-211.465795,55.75501125,190.4724313,122.7065563,-594.973955,262.4337163,485.8843375,391.5246888,-314.223895,-333.1540325,380.9182638,-187.64487,-511.15275,-426.7460988,602.94958,-209.2293213,67.26295983,-96.64055956,24.51129264,22.55699491,50.22650289,63.58304947,14.49739201,22.7724253,31.84419281,38.9314833,43.5410278,29.70604975,35.9631111,22.38422571,66.04850942,42.22093522,63.56399006,28.08624115,46.14739062,47.02705011,49.35243135,33.57636222,59.99336344,6.269338038,3.06391158,2.819624364,6.278312861,7.947881184,1.812174002,2.846553162,3.980524101,4.866435412,5.442628475,3.713256219,4.495388888,2.798028214,8.256063678,5.277616903,7.945498758,3.510780143,5.768423827,5.878381264,6.169053919,4.197045278,7.49917043,0.783667255
DVIT_2531,0.0341,0.0196,0.0457,0.0508,vinifera,Pakistan,east,Torgoon,table,DVIT 2531,8,36.71222088,-199.6615288,-75.90970175,655.9988114,-216.4526284,61.37323025,172.9260525,104.3450309,-655.8079414,182.7077888,546.0971258,374.4278533,-257.1634791,-262.3102814,341.9522339,-175.3399696,-457.8456679,-468.8015835,565.4917841,-272.7393499,143.6734819,72.69149105,20.26438077,35.9819012,59.52543744,43.74800473,74.41738129,57.67527093,63.92258979,39.44545904,48.7985228,45.11666205,70.92439941,40.62236732,53.75087195,35.67851976,71.29553854,16.38948421,39.38970202,46.33458229,16.97070333,42.58002631,33.7721466,42.44294829,2.533047597,4.49773765,7.44067968,5.468500592,9.302172661,7.209408866,7.990323724,4.930682379,6.09981535,5.639582756,8.865549927,5.077795915,6.718858993,4.459814971,8.911942317,2.048685526,4.923712753,5.791822787,2.121337916,5.322503288,4.221518325,5.305368537
DVIT_2498,0.0324,0.0168,0.0207,0.025,vinifera,Pakistan,east,Millishun,table,DVIT 2498,8,35.10921425,-209.1940284,-105.3303346,601.3769051,-239.7738238,77.83442288,216.2049253,164.7867115,-623.3719511,182.8608346,535.7176285,368.2935996,-352.4169691,-307.4207858,443.6399718,-188.8919063,-455.6567816,-423.4193093,545.878118,-266.226444,-9.07167071,29.57803432,16.58231538,20.83363181,42.68168442,56.23850084,75.6892094,60.54967279,35.49943803,59.62404722,42.5413121,61.29008551,62.00254508,44.22595975,61.18594652,44.99824036,56.99756708,22.60266479,54.18934843,44.51460602,23.02530744,27.01311096,57.00400559,18.14190982,2.072789422,2.604203976,5.335210553,7.029812604,9.461151175,7.568709098,4.437429754,7.453005903,5.317664013,7.661260689,7.750318135,5.528244969,7.648243315,5.624780046,7.124695885,2.825333099,6.773668554,5.564325753,2.878163429,3.37663887,7.125500699,2.267738727
DVIT_2669,0.0284,-0.0503,-0.047,0.0346,vinifera,Israel,east,Dan Ben Hanna,table,DVIT 2669,8,32.14827013,-213.6683434,-111.6575596,629.6043069,-260.2139961,87.53637763,231.4611701,191.2434076,-593.8843359,143.4269433,530.8088723,319.7520488,-383.4272209,-319.9430729,443.4567241,-193.5396703,-441.6013378,-399.5605878,552.9094188,-244.8514125,-59.59914574,39.41875127,40.2595931,30.69089405,110.3104206,56.66588571,67.56120874,75.81134256,43.0005677,68.18170294,55.84021332,42.25268578,50.95171036,55.25804676,27.34966117,29.90042994,45.19913058,46.64695283,50.71048275,54.2430507,29.33530432,41.47985329,32.25437225,31.5412534,5.032449138,3.836361756,13.78880257,7.083235713,8.445151092,9.47641782,5.375070963,8.522712867,6.980026665,5.281585723,6.368963795,6.907255845,3.418707646,3.737553743,5.649891322,5.830869103,6.338810344,6.780381337,3.666913039,5.184981661,4.031796531,3.942656675
DVIT_606,0.0401,0.0095,0.0139,-0.0024,vinifera,Iraq,east,Zerk,table,DVIT 606,8,39.5004215,-242.6228115,-79.3159635,639.4348965,-226.1794795,52.26862275,187.2311113,90.62264938,-593.1304189,186.9856071,479.482197,394.5873054,-311.9382234,-300.1544203,406.3238366,-185.646848,-520.4036955,-399.417681,618.4302116,-236.0573266,80.39628136,-75.3490098,16.88908795,47.58956306,39.1405158,45.43331979,64.61865767,52.62895027,21.44783459,47.86828376,42.60615811,42.81477762,83.3154686,32.53461337,64.78149884,17.69761999,66.53658813,36.71666139,34.57556623,50.24963066,40.70553344,44.57403502,59.01837313,29.498257,2.111135994,5.948695382,4.892564475,5.679164974,8.077332208,6.578618784,2.680979324,5.98353547,5.325769763,5.351847202,10.41443358,4.066826671,8.097687355,2.212202499,8.317073516,4.589582674,4.321945779,6.281203833,5.08819168,5.571754377,7.377296641,3.687282125
